DateTime,smell_description,zipcode,smell_1,smell_2,smell_3
2022-05-15 01:00:00+00:00,"Will the smell stay or go? The game we all play in the Mon Valley. US Steel is a BAD NEIGHBOR and ACHD needs to SHUT THEM DOWN. Im pregnant, what does this pollution do to my baby? ",15034,,,
2022-05-15 14:00:00+00:00,Steel mill sulphur ,15146,sulfur,,
2022-05-15 22:00:00+00:00,Horrible mothballs,15203,,,
2022-05-15 23:00:00+00:00,mothball ,15204,,,
2022-05-16 13:00:00+00:00,Rubber ,15025,,,
2022-05-16 13:00:00+00:00,"Burning rotten eggs, chemicals and garbage",15025,egg,chemical,
2022-05-16 13:00:00+00:00,"Burning rotten eggs, garbage, and chemicals ",15025,egg,chemical,
2022-05-16 13:00:00+00:00,Burning pile of garbage covered in rotten eggs and deadly chemicals ,15025,egg,chemical,
2022-05-16 13:00:00+00:00,"Rotten eggs, chemicals and garbage all on fire",15025,egg,chemical,
2022-05-16 16:00:00+00:00,"Sulfur, exhaust ",15203,sulfur,,
2022-05-16 22:00:00+00:00,The strongest most horrible smell ever created! Something seriously needs investigated now. Smells like burning poison. SOMETHING NEAR HOMESTEAD BRIDGE! ,15120,,,
2022-05-17 00:00:00+00:00,This is bad for my baby and everyone in Mon Valley. ,15034,,,
2022-05-17 11:00:00+00:00,"Metallic, eggy ",15221,,,
2022-05-17 11:00:00+00:00,"Chemical, eggs. ",15221,egg,chemical,
2022-05-17 17:00:00+00:00,Hot dirty metal smell,15045,,,
2022-05-17 19:00:00+00:00,dusty,15203,,,
2022-05-17 20:00:00+00:00,STEEL MILL ,15205,,,
2022-05-17 23:00:00+00:00,Someone burning smelkt wood,15108,,,
2022-05-18 10:00:00+00:00,"Sulfur, industrial, cant enjoy having the windows open on this cool, crisp morning because its so stinky and our air is so polluted. ",15120,industrial,sulfur,
2022-05-18 11:00:00+00:00,Burning plastic/metal ,15218,,,
2022-05-18 11:00:00+00:00,"Industry, funky, sour",15218,,,
2022-05-18 12:00:00+00:00,Burning rubber,15207,,,
2022-05-18 12:00:00+00:00,Burning acrid sulfur ,15120,acrid,sulfur,
2022-05-18 12:00:00+00:00,Steel pollution awful,15217,,,
2022-05-18 12:00:00+00:00,industrial burnt smell,15221,industrial,,
2022-05-18 12:00:00+00:00,"Burning metals, sulfur.",15218,sulfur,,
2022-05-18 12:00:00+00:00,Acrid supgur,15217,acrid,,
2022-05-18 12:00:00+00:00,exhaustions ,15221,,,
2022-05-18 12:00:00+00:00,Absolutely horrible! Industrial!! After a couple nice days what a shame! Thanks steel works,15217,industrial,,
2022-05-18 12:00:00+00:00,Industrial chemical slight sulfur ,15221,sulfur,industrial,chemical
2022-05-18 12:00:00+00:00,"Sulfurous, rotten eggs",15217,egg,,
2022-05-18 12:00:00+00:00,Petroleum ,15218,,,
2022-05-18 12:00:00+00:00,Sulfur and fireworks,15217,sulfur,,
2022-05-18 12:00:00+00:00,Sulfur smell in the air,15207,sulfur,,
2022-05-18 12:00:00+00:00,Eggy,15206,,,
2022-05-18 13:00:00+00:00,Steel mill rotten egg ,15132,egg,,
2022-05-18 13:00:00+00:00,Asphalt!!!!,15232,,,
2022-05-18 13:00:00+00:00,Gross industrial morning smell ,15218,industrial,,
2022-05-18 13:00:00+00:00,Stinky ,15217,,,
2022-05-18 13:00:00+00:00,Tar,15213,tar,,
2022-05-18 13:00:00+00:00,Asphalt/ tar? ,15213,tar,,
2022-05-18 13:00:00+00:00,"Clairton stench, sukfur",15217,,,
2022-05-18 13:00:00+00:00,Awful sulfur smell outside. US Steel needs to clean up its act! This is intolerable.,15217,sulfur,,
2022-05-18 13:00:00+00:00,"Pervasive, stomach-turning sulphur smell",15217,sulfur,,
2022-05-18 13:00:00+00:00,"Industrial, sulphuric ",15116,industrial,,
2022-05-18 14:00:00+00:00,It smells like any chance at a happy life in Pittsburgh is gone.,15217,,,
2022-05-18 14:00:00+00:00,acrid sulphur,15207,acrid,sulfur,
2022-05-18 14:00:00+00:00,AWAKENED THREE WITH HEADACHE AND DIFFICULT TO CONTROL COUGH. BREATHING QUICK AND SHALLOW! NO ODOR NOTED YET MONITOR ELEVATED!,15212,,,
2022-05-18 14:00:00+00:00,A  uy lphuric,15217,,,
2022-05-18 14:00:00+00:00,Sewer/rotten eggs,15213,egg,,
2022-05-18 14:00:00+00:00,Sooty industrial ,15224,industrial,,
2022-05-18 15:00:00+00:00,Sulfur egg smell,15213,egg,sulfur,
2022-05-18 15:00:00+00:00,Rotten rggs,15212,,,
2022-05-18 15:00:00+00:00,"exhaust, industrial chemicals, egg",15221,egg,industrial,chemical
2022-05-18 16:00:00+00:00,"Industrial, auto exhaust, ozone",15233,industrial,,
2022-05-19 03:00:00+00:00,sulphuric ,15213,,,
2022-05-19 14:00:00+00:00,Sulfuric,15131,,,
2022-05-19 15:00:00+00:00,Rubber like smell,15233,,,
2022-05-19 16:00:00+00:00,Solvents,15201,,,
2022-05-19 21:00:00+00:00,Moth balls ,15213,,,
2022-05-19 21:00:00+00:00,Solvents,15219,,,
2022-05-19 22:00:00+00:00,Burning gas,15090,gas,,
2022-05-20 04:00:00+00:00,USS Steel pollution criminal,15217,,,
2022-05-20 10:00:00+00:00,Distinct sulfur smell,15208,sulfur,,
2022-05-20 13:00:00+00:00,Awful awful smell just pouring into my house since we have the windows open missed our chance to shut them before it floods the house because WE NEVER KNOW WHEN ITS COMING,15034,,,
2022-05-20 19:00:00+00:00,Corporate negligence ,15218,,,
2022-05-20 21:00:00+00:00,Literal p**p ,15065,,,
2022-05-20 21:00:00+00:00,Disgusting pig manure odor,15065,,,
2022-05-20 23:00:00+00:00,f*ck EVERYONE WHO ENABLES THIS. It stinks. Is it healthy for my family? ,15034,,,
2022-05-20 23:00:00+00:00,"Gross, rancid sulfur",15221,sulfur,,
2022-05-21 00:00:00+00:00,Sharpie marker with a mix of sulfur ,15235,sulfur,,
2022-05-22 01:00:00+00:00,Smoke  and chemicals ,15221,smoke,chemical,
2022-05-22 04:00:00+00:00,Auto exhaust and chemical,15233,chemical,,
2022-05-22 04:00:00+00:00,Smoko zone and auto exhaust,15233,,,
2022-05-22 13:00:00+00:00,Rotten eggs (Come plant),15221,egg,,
2022-05-22 14:00:00+00:00,STENCH OF SULFUR RUINING THIS BEAUTIFUL DAY. USSTEEL CLAIRTON ,15102,sulfur,,
2022-05-22 19:00:00+00:00,Smells like burning cardboard ,15216,,,
2022-05-22 23:00:00+00:00,Rotten eggs and suffer ,15025,egg,,
2022-05-23 00:00:00+00:00,creosote (sulfurous),15207,,,
2022-05-23 14:00:00+00:00,Moth balls ,15207,,,
2022-05-23 16:00:00+00:00,Metallic burning. Like overheated brakes  ,15227,burning,,
2022-05-23 18:00:00+00:00,Ether voc smell,15025,,,
2022-05-23 21:00:00+00:00,A burning pile of garbage with f*c*s and rotten eggs on top. What I imagine hell will smell like for the ones responsible for poisoning us with this toxic stench.,15025,egg,,
2022-05-23 22:00:00+00:00,Natural gas ,15238,gas,,
2022-05-24 03:00:00+00:00,Metallic cigarette woodsmoke,15205,woodsmoke,,
2022-05-24 12:00:00+00:00,"Rotten eggs
",15102,egg,,
2022-05-24 14:00:00+00:00,Burnt Garbage (melting/burning plastic),15234,,,
2022-05-24 16:00:00+00:00,Industrial! Poison ,15217,industrial,,
2022-05-24 17:00:00+00:00,Burning plastic or electrical smell ,15136,,,
2022-05-24 17:00:00+00:00,Moth ball,15122,,,
2022-05-24 21:00:00+00:00,Wood smoke from neighbor. ,15218,smoke,,
2022-05-25 05:00:00+00:00,Molten & burning plastic ,15235,,,
2022-05-25 12:00:00+00:00,Charcoal Sulfur Smell,15228,sulfur,,
2022-05-26 00:00:00+00:00,"Industrial, burning",15122,industrial,,
2022-05-26 12:00:00+00:00,Industrial! ,15217,industrial,,
2022-05-26 13:00:00+00:00,industrial exhaust,15221,industrial,,
2022-05-26 14:00:00+00:00,Strong smell of road tar: they are fixing the street in our neighborhood,15234,tar,,
2022-05-26 15:00:00+00:00,Stinky eggs,15221,egg,,
2022-05-26 20:00:00+00:00,Pig p**p ,15065,,,
2022-05-26 23:00:00+00:00,"Heavy, industrial ",15207,industrial,,
2022-05-27 01:00:00+00:00,Burnt soot,15102,,,
2022-05-27 15:00:00+00:00,Funky ,15218,,,
2022-05-27 16:00:00+00:00,Industrial Smog / Coke Sulfur,15116,coke,smog,industrial
2022-05-28 06:00:00+00:00,"Burning eyes,Burning skin can't breathe ",15236,,,
2022-05-28 06:00:00+00:00,Toxic waste ,15236,,,
2022-05-28 06:00:00+00:00,Toxic ,15236,,,
2022-05-28 15:00:00+00:00,Chemical indistrial,15202,chemical,,
2022-05-29 01:00:00+00:00,Woodsmoke,15104,woodsmoke,,
2022-05-29 05:00:00+00:00,Woke up realizing the smell through the open bedroom windows was horrible. Heavy hell-fire smell. ,15217,,,
2022-05-29 09:00:00+00:00,Industrial Coal / Coke / Sulfur,15116,coke,coal,industrial
2022-05-29 10:00:00+00:00,f*ck US Steel,15217,,,
2022-05-29 10:00:00+00:00,Despair,15217,,,
2022-05-29 11:00:00+00:00,Wood smoke ,15216,smoke,,
2022-05-29 12:00:00+00:00,"Industrial, poison",15034,industrial,,
2022-05-29 12:00:00+00:00,Industrial chemical sulfur ,15221,sulfur,industrial,chemical
2022-05-29 12:00:00+00:00,i ndustri,15217,,,
2022-05-29 12:00:00+00:00,Coal and wood. Surface inversion overnight.  Wood smoke at 9:00pm last night. PM VOCs CO2 levels high this morning. ,15218,smoke,coal,
2022-05-29 13:00:00+00:00,"Heavy, acrid, industrial, getting worse
",15206,acrid,industrial,
2022-05-29 16:00:00+00:00,"Paper, wood smoke",15202,smoke,,
2022-05-29 23:00:00+00:00,Woodsmoke from neighbor's backyard fire pit,15218,woodsmoke,,
2022-05-29 23:00:00+00:00,Leaves green wood cardboard ,15147,,,
2022-05-30 01:00:00+00:00,Neighborhood smells of wood smoke. Surface inversion is just getting started. ,15218,smoke,,
2022-05-30 01:00:00+00:00,Extremely strong pig manure odor not managed properly ,15065,,,
2022-05-30 02:00:00+00:00,Burning/fire smell,15218,,,
2022-05-30 02:00:00+00:00,I dont know. Like industrial BO ,15210,industrial,,
2022-05-30 03:00:00+00:00,Wood smoke all over the south side slopes. Awful had to shut windows ,15210,smoke,,
2022-05-30 03:00:00+00:00,Industrial. Almost like tires burning. ,15034,industrial,,
2022-05-30 04:00:00+00:00,Smells like electricity burning,15212,burning,,
2022-05-30 04:00:00+00:00,Wood smell,15236,,,
2022-05-30 05:00:00+00:00,acrid. sulphur,15207,acrid,sulfur,
2022-05-30 11:00:00+00:00,"Acrid, burnt, chemical",15235,acrid,chemical,
2022-05-30 11:00:00+00:00,"Burning, chemical, industrial ",15221,burning,industrial,chemical
2022-05-30 12:00:00+00:00,"Chemical, burnt exhaust ",15232,chemical,,
2022-05-30 12:00:00+00:00,Chemical ,15136,chemical,,
2022-05-30 13:00:00+00:00,Chemical smoggy- US Steel & Lafarge north america,15234,chemical,,
2022-05-30 16:00:00+00:00,"Industrial, sulphuric, bad",15218,industrial,,
2022-05-31 04:00:00+00:00,US Steel - stop the poison ,15217,,,
2022-05-31 06:00:00+00:00,"Industrial, acrid, posionous",15034,acrid,industrial,
2022-05-31 06:00:00+00:00,same sulfur as usual,15217,sulfur,,
2022-05-31 08:00:00+00:00,industrial / mixed,15207,industrial,,
2022-05-31 08:00:00+00:00,Industrial/ sulfuric ,15122,,,
2022-05-31 11:00:00+00:00,The smell of my hopes and dreams dying.,15217,,,
2022-05-31 12:00:00+00:00,It STANK,15213,,,
2022-05-31 12:00:00+00:00,"Sulfur, rotten eggs ",15206,egg,sulfur,
2022-05-31 12:00:00+00:00,"Industrial, woodsmoke",15217,woodsmoke,industrial,
2022-05-31 12:00:00+00:00,Industrial.. poison.. why do we continue to put up with this? ,15217,industrial,,
2022-05-31 13:00:00+00:00,"industrial, exhaust, chemical",15221,industrial,chemical,
2022-05-31 14:00:00+00:00,Chlorine,15207,,,
2022-05-31 14:00:00+00:00,Metallic with a dash of hot hydraulic fluid,15034,,,
2022-06-01 06:00:00+00:00,"Smells sour and putrid.
.",15217,,,
2022-06-01 10:00:00+00:00,Industrial - could not be outside without something covering my nose and mouth. Thanks *ssh*l* Coke works. ,15122,coke,industrial,
2022-06-01 11:00:00+00:00," Chemical, burning",15221,chemical,,
2022-06-01 11:00:00+00:00,Never-ending smell of greed,15217,,,
2022-06-01 11:00:00+00:00,Organic rotten,15215,,,
2022-06-01 12:00:00+00:00,"industrial stench, like im breathing in chemical smoke",15221,smoke,industrial,chemical
2022-06-01 12:00:00+00:00,4th day in a row! Thanks for poisoning us steel works. Smells like p**p!,15217,,,
2022-06-01 14:00:00+00:00,rotten paint,15222,,,
2022-06-01 14:00:00+00:00,industrial smog,15212,smog,industrial,
2022-06-01 15:00:00+00:00,Cant identify ,15212,,,
2022-06-02 14:00:00+00:00,"Trash, sewage",15208,trash,sewage,
2022-06-03 05:00:00+00:00,"Burned rubber, smoke ",15232,smoke,,
2022-06-03 11:00:00+00:00,Chlorine ,15213,,,
2022-06-03 14:00:00+00:00,"Acrid, industrial, heavy",15206,acrid,industrial,
2022-06-03 14:00:00+00:00,Industrial. Clairton Cancer Works. ,15122,industrial,,
2022-06-03 14:00:00+00:00,"Chemical, industrial pollution",15208,industrial,chemical,
2022-06-03 16:00:00+00:00,smells like trash,15211,trash,,
2022-06-03 17:00:00+00:00,Burning brush & weeds,15122,,,
2022-06-03 20:00:00+00:00,"Industrial, tar like ",15207,tar,industrial,
2022-06-03 23:00:00+00:00,"It was bad this morning around 9am and, after a short reprieve, has been getting progressively worse throughout the day.",15217,,,
2022-06-03 23:00:00+00:00,"Burning rubber, sulfurous",15217,,,
2022-06-04 02:00:00+00:00,This evenings wood smoke report brought to you by neighbors who don't care about your air. ,15218,smoke,,
2022-06-04 03:00:00+00:00,"Burning, rotten eggs",15221,egg,,
2022-06-04 04:00:00+00:00,"Industrial, suphur",15221,industrial,,
2022-06-04 10:00:00+00:00,Mill. The best part of waking up is coke works in your cup. ,15122,coke,,
2022-06-04 15:00:00+00:00,smells like trash again,15212,trash,,
2022-06-04 17:00:00+00:00,"Industrial, smoky",15207,industrial,,
2022-06-04 17:00:00+00:00,"Neighbor started wood grill
 Of course the grill is placed so it won't be a problem for himself. Could have used charcoal to minimize the impact on us, but no. I guess it'll hours of smoke for us
",15218,smoke,,
2022-06-04 18:00:00+00:00,smells like wet garbage,15212,,,
2022-06-04 19:00:00+00:00,Burnt electrical,15238,,,
2022-06-05 01:00:00+00:00,Very strong ill smelling woodsmoke,15108,woodsmoke,,
2022-06-05 08:00:00+00:00,Industrial. Burnt rubber and funk. ,15243,industrial,,
2022-06-05 13:00:00+00:00,"Industrial, sulfur or rotten eggs. ",15216,egg,sulfur,industrial
2022-06-05 14:00:00+00:00,A million dump trucks idling ,15234,,,
2022-06-05 14:00:00+00:00,Industrial Sulphur smell,15227,sulfur,industrial,
2022-06-05 14:00:00+00:00,Smells like smoke from a fire,15213,smoke,,
2022-06-05 15:00:00+00:00,Manure but a bit like sulfur too. ,15217,sulfur,,
2022-06-05 18:00:00+00:00,Burning electrical wires that is infiltrating my house,15104,,,
2022-06-05 20:00:00+00:00,Asphalt tar,15216,tar,,
2022-06-06 00:00:00+00:00,IT REEKS OF FIRE PIT STINK!!!!!!!!!!!!!!!!!!!!,15216,,,
2022-06-06 02:00:00+00:00,"Wishing karma to those burning all except seasoned, dried wood!!!!!!!!!!!!!",15216,,,
2022-06-06 05:00:00+00:00,"Skunk, industrial ",15218,industrial,,
2022-06-06 11:00:00+00:00,"Smoky, rotting, burn",15217,,,
2022-06-06 12:00:00+00:00,Rotting fish; farts,15218,,,
2022-06-06 12:00:00+00:00,Smokey,15228,,,
2022-06-06 13:00:00+00:00,Steel mill,15207,,,
2022-06-06 14:00:00+00:00,Between 4 and 6 am sulfurious air pulled into house. Airing out house now make it obvious. ,15218,,,
2022-06-06 16:00:00+00:00,"industrial, sulfur, like sticking your face in an exhaust pipe with rotten eggs",15221,egg,sulfur,industrial
2022-06-06 16:00:00+00:00,Death smog,15217,smog,,
2022-06-06 18:00:00+00:00,"Hot melting plastic, like electrical wire on fire. Odor is coming from the shredder at Metalico Recycling on Neville Island",15202,,,
2022-06-06 23:00:00+00:00,"Smelly rotten eggs, burning",15221,egg,,
2022-06-07 01:00:00+00:00,Chemical woodsmoke,15108,woodsmoke,chemical,
2022-06-07 03:00:00+00:00,Weird fertilizer ammonia type smell,15104,,,
2022-06-07 09:00:00+00:00,Acrid,15205,acrid,,
2022-06-07 09:00:00+00:00,Dense industrial smog,15217,smog,industrial,
2022-06-07 15:00:00+00:00,"Acrid, industrial, smoky",15206,acrid,industrial,
2022-06-08 21:00:00+00:00,Burning metal ,15221,,,
2022-06-09 02:00:00+00:00,"Bad eggs, foul odor in the rainy air",15221,egg,,
2022-06-09 13:00:00+00:00,"rotten eggs, almost skunk-like",15207,egg,,
2022-06-10 03:00:00+00:00,"Burnt metal, chemicals",15211,chemical,,
2022-06-10 04:00:00+00:00,Burning olastic,15210,,,
2022-06-10 23:00:00+00:00,"Farts, sulfur",15207,sulfur,,
2022-06-11 01:00:00+00:00,Strong woodsmoke,15102,woodsmoke,,
2022-06-11 02:00:00+00:00,Burning wood,15224,,,
2022-06-11 03:00:00+00:00,Woodsmoke ,15213,woodsmoke,,
2022-06-11 04:00:00+00:00,Stinks Clairton mill. Sulphur,15045,sulfur,,
2022-06-11 07:00:00+00:00,Industrial- not skunk something else,15218,,,
2022-06-11 09:00:00+00:00,Toxic chemicsl Smell,15217,,,
2022-06-11 09:00:00+00:00,"Sulfuric stench, Acrid industrial ",15217,acrid,industrial,
2022-06-11 11:00:00+00:00,Burnt rubber,15239,,,
2022-06-11 12:00:00+00:00,Poor Air quality: 80 now 63. Can't open the windows or go for a walk with the baby. ,15234,,,
2022-06-11 12:00:00+00:00,Disgustingness ,15221,,,
2022-06-11 15:00:00+00:00,Industrial chemical smell increasing with heat,15208,industrial,chemical,
2022-06-11 16:00:00+00:00,Rotten,15221,,,
2022-06-12 02:00:00+00:00,Allegheny General Hospital Helicopter jetfuel fumes,15212,,,
2022-06-12 02:00:00+00:00,"Pungent smokey smell, like burnt wires. ",15217,,,
2022-06-12 03:00:00+00:00,"sulfur, fireworks?",15207,sulfur,,
2022-06-12 04:00:00+00:00,Industrial or sulfur,15232,sulfur,industrial,
2022-06-12 09:00:00+00:00,Acrid,15219,acrid,,
2022-06-13 15:00:00+00:00,Air is fouwl. Industrial but hard to describe. Acrid. ,15146,acrid,industrial,
2022-06-13 20:00:00+00:00,"INDUSTRIAL, SWEET -SICKENING LY SO",15212,industrial,,
2022-06-14 04:00:00+00:00,"Chemical, sulfur",15236,sulfur,chemical,
2022-06-14 04:00:00+00:00,"Skunky, maybe sulfur",15213,sulfur,,
2022-06-15 02:00:00+00:00,"Hydrogen sulfate, sulfur dioxide, Clairton Works and Irwin Works.",15122,sulfur,,
2022-06-15 11:00:00+00:00,"Dirt, dust and truck fumes",15201,,,
2022-06-15 11:00:00+00:00,Acrid sulfur. 4:00am plumage earlier. ,15218,acrid,sulfur,
2022-06-15 12:00:00+00:00,"Industrial, sulfur",15222,sulfur,industrial,
2022-06-15 13:00:00+00:00,Acrid mill stank,15217,acrid,,
2022-06-15 17:00:00+00:00,Same old same old.,15217,,,
2022-06-16 20:00:00+00:00,"burnt rubber, chemicals ",15213,chemical,,
2022-06-16 21:00:00+00:00,Acrid Industrial Stank,15217,acrid,industrial,
2022-06-17 16:00:00+00:00,Occasional rotten eggs smell,15219,egg,,
2022-06-17 20:00:00+00:00,Jetfuel wafting over from Allegheny General Hospital ,15212,,,
2022-06-18 01:00:00+00:00,AGH Sucks!!!,15212,,,
2022-06-18 05:00:00+00:00,"smells like sour and industrial, like a wisconsin paper factory",15224,industrial,,
2022-06-18 17:00:00+00:00,Industral,15203,,,
2022-06-18 23:00:00+00:00,Gasoline chemicals solvent ,15232,chemical,,
2022-06-19 20:00:00+00:00,"Chemical, chlorineish",15238,chemical,,
2022-06-20 00:00:00+00:00,"Iron-like, burning breaks. ",15239,,,
2022-06-20 12:00:00+00:00,Natural gas-like wwiitth a hint of metallic,15222,gas,,
2022-06-20 12:00:00+00:00,Sulfur/electrical ,15221,sulfur,,
2022-06-20 15:00:00+00:00,"electrical burning, melting plastic, exhaust",15218,burning,,
2022-06-20 21:00:00+00:00,Jetfuel blowing inside house from idling Allegheny General Hospital Helicopter ,15212,,,
2022-06-20 23:00:00+00:00,Industrial rotten-egg farts,15218,egg,industrial,
2022-06-20 23:00:00+00:00,Sulfur smells like rotten eggs. Making allergies bad for everyone on the block.,15206,egg,sulfur,
2022-06-20 23:00:00+00:00,Chemicals,15218,chemical,,
2022-06-20 23:00:00+00:00,Very strong industrial air pollution smell,15208,industrial,,
2022-06-21 00:00:00+00:00,"Burning, chemical",15221,burning,chemical,
2022-06-21 01:00:00+00:00,Wood smoke ,15101,smoke,,
2022-06-21 03:00:00+00:00,n*sty,15120,,,
2022-06-21 11:00:00+00:00,dirty acrid stench,15217,acrid,,
2022-06-21 23:00:00+00:00,Air quality is 119,15234,,,
2022-06-22 11:00:00+00:00,"Smells like the EPA is cupping the balls. Hydrogen sulfate, sulfur dioxide, Clairton Works and Irwin Works.",15122,sulfur,,
2022-06-22 11:00:00+00:00,Rotten egg..sulphuric dioxide ,15025,egg,,
2022-06-22 23:00:00+00:00,Ambient acrid funk,15217,acrid,,
2022-06-23 00:00:00+00:00,Mix of exhaust idors,15222,,,
2022-06-23 02:00:00+00:00,Burnt rubber ,15217,,,
2022-06-23 06:00:00+00:00,"Foul, industrial smell",15122,industrial,,
2022-06-23 19:00:00+00:00,Industrial hydrocarbons,15233,industrial,,
2022-06-23 22:00:00+00:00,Mothballs,15208,,,
2022-06-24 02:00:00+00:00,Stinky industrial smell ,15122,industrial,,
2022-06-24 16:00:00+00:00,Not precisely a smell. More of a dusty smoky something. No obvious odor.,15206,,,
2022-06-25 01:00:00+00:00,Weird chemical smell,15221,chemical,,
2022-06-25 02:00:00+00:00,Smoke (is something on fire?),15120,smoke,,
2022-06-25 03:00:00+00:00,"Industrial, Sulfur",15241,sulfur,industrial,
2022-06-25 04:00:00+00:00,Smoke from a fire (house fire),15221,smoke,,
