DateTime,smell_1,smell_2,smell_3,3.feed_11067.CO_PPB..3.feed_43.CO_PPB,3.feed_11067.NO2_PPB..3.feed_43.NO2_PPB,3.feed_11067.NOX_PPB..3.feed_43.NOX_PPB,3.feed_11067.NO_PPB..3.feed_43.NO_PPB,3.feed_11067.PM25T_UG_M3..3.feed_43.PM25T_UG_M3,3.feed_11067.SIGTHETA_DEG..3.feed_43.SIGTHETA_DEG,3.feed_11067.SONICWD_DEG..3.feed_43.SONICWD_DEG,3.feed_11067.SONICWS_MPH..3.feed_43.SONICWS_MPH,3.feed_5975.PM2_5
2020-06-11 00:00:00+00:00,,,,318.7,2.5,2.7,0.2,10.0,27.2,194.0,7.2,10.0
2020-06-11 01:00:00+00:00,sulfur,,,98.9,2.4,2.5,0.0,10.0,54.8,177.0,2.6,10.0
2020-06-15 22:00:00+00:00,industrial,,,847.9,10.8,16.3,5.5,15.0,58.9,46.0,2.7,15.0
2020-06-19 23:00:00+00:00,,,,516.5,4.7,4.9,0.2,12.0,25.3,200.0,2.7,12.0
2020-06-19 23:00:00+00:00,egg,,,516.5,4.7,4.9,0.2,12.0,25.3,200.0,2.7,12.0
2020-06-20 12:00:00+00:00,industrial,sulfur,,1775.3,8.6,18.6,9.9,18.0,59.1,252.0,1.2,18.0
2020-06-20 12:00:00+00:00,sulfur,,,1775.3,8.6,18.6,9.9,18.0,59.1,252.0,1.2,18.0
2020-06-20 14:00:00+00:00,sulfur,,,985.8,7.8,14.2,6.4,32.0,57.1,215.0,1.7,32.0
2020-06-21 14:00:00+00:00,sewage,,,627.3,10.1,12.8,2.6,24.0,31.0,214.0,3.0,24.0
2020-06-22 13:00:00+00:00,sulfur,,,683.3,17.1,28.2,11.0,20.0,51.6,250.0,1.7,20.0
2020-06-23 14:00:00+00:00,sulfur,,,534.5,8.8,10.1,1.3,3.0,20.8,204.0,7.2,3.0
2020-06-23 17:00:00+00:00,industrial,,,128.7,2.6,3.0,0.3,11.0,20.0,208.0,8.3,11.0
2020-06-24 00:00:00+00:00,acrid,sulfur,,114.9,3.3,3.6,0.3,9.0,19.6,210.0,4.1,9.0
2020-06-25 07:00:00+00:00,sulfur,,,-1.0,15.6,23.9,8.2,11.0,64.5,123.0,0.5,11.0
2020-06-25 11:00:00+00:00,egg,,,2629.8,18.2,25.3,7.1,20.0,50.9,144.0,1.1,20.0
2020-06-25 11:00:00+00:00,egg,sulfur,,2629.8,18.2,25.3,7.1,20.0,50.9,144.0,1.1,20.0
2020-06-25 15:00:00+00:00,sulfur,,,212.6,7.6,11.3,3.7,8.0,29.9,225.0,4.5,8.0
2020-06-25 23:00:00+00:00,sulfur,,,365.6,6.7,9.2,2.4,9.0,46.6,249.0,4.0,9.0
2020-06-26 02:00:00+00:00,egg,,,215.0,7.5,7.8,0.3,5.0,50.5,178.0,1.3,5.0
2020-06-26 02:00:00+00:00,egg,sulfur,,215.0,7.5,7.8,0.3,5.0,50.5,178.0,1.3,5.0
2020-06-29 05:00:00+00:00,,,,520.0,13.0,16.8,3.8,10.0,61.3,29.0,1.0,10.0
2020-07-03 11:00:00+00:00,,,,942.8,16.0,21.3,5.3,18.0,50.8,132.0,0.5,18.0
2020-07-03 12:00:00+00:00,egg,industrial,,3718.5,18.5,29.9,11.3,28.0,24.5,176.0,0.7,28.0
2020-07-03 12:00:00+00:00,sulfur,,,3718.5,18.5,29.9,11.3,28.0,24.5,176.0,0.7,28.0
2020-07-06 04:00:00+00:00,industrial,sulfur,,356.8,3.7,3.6,0.0,16.0,40.7,123.0,1.3,16.0
2020-07-06 12:00:00+00:00,,,,2409.1,21.5,26.4,4.8,34.0,31.1,179.0,1.2,34.0
2020-07-06 12:00:00+00:00,egg,,,2409.1,21.5,26.4,4.8,34.0,31.1,179.0,1.2,34.0
2020-07-06 12:00:00+00:00,sulfur,,,2409.1,21.5,26.4,4.8,34.0,31.1,179.0,1.2,34.0
2020-07-06 15:00:00+00:00,sulfur,,,375.6,12.1,14.0,1.8,22.0,43.8,208.0,3.3,22.0
2020-07-08 13:00:00+00:00,egg,,,1555.2,12.7,16.8,4.0,13.0,21.7,207.0,2.1,13.0
2020-07-08 14:00:00+00:00,egg,sulfur,,791.9,13.0,19.8,6.7,23.0,43.5,223.0,1.9,23.0
2020-07-08 14:00:00+00:00,chemical,,,791.9,13.0,19.8,6.7,23.0,43.5,223.0,1.9,23.0
2020-07-08 22:00:00+00:00,sulfur,,,275.0,3.5,4.0,0.5,17.0,37.7,208.0,3.5,17.0
2020-07-09 12:00:00+00:00,industrial,sulfur,,304.1,8.0,11.5,3.5,12.0,51.4,107.0,0.7,12.0
2020-07-09 14:00:00+00:00,sulfur,,,854.9,15.3,19.7,4.3,10.0,20.9,200.0,4.4,10.0
2020-07-11 03:00:00+00:00,industrial,,,146.6,4.1,4.2,0.1,4.0,59.7,196.0,1.3,4.0
2020-07-12 02:00:00+00:00,,,,451.6,8.0,9.0,0.9,11.0,72.3,94.0,0.8,11.0
2020-07-12 09:00:00+00:00,industrial,,,2936.7,18.7,21.0,2.2,24.0,50.5,123.0,1.0,24.0
2020-07-12 10:00:00+00:00,industrial,sulfur,,2039.8,17.0,18.8,1.7,25.0,52.1,157.0,1.1,25.0
2020-07-12 11:00:00+00:00,egg,,,1297.2,13.0,16.2,3.2,22.0,29.2,189.0,1.6,22.0
2020-07-12 13:00:00+00:00,gas,,,1077.9,12.4,16.0,3.6,12.0,16.8,205.0,3.0,12.0
2020-07-13 05:00:00+00:00,,,,768.1,17.8,19.4,1.5,11.0,56.3,170.0,0.9,11.0
2020-07-13 10:00:00+00:00,,,,1592.5,12.0,18.6,6.6,15.0,52.1,161.0,1.0,15.0
2020-07-13 10:00:00+00:00,sulfur,,,1592.5,12.0,18.6,6.6,15.0,52.1,161.0,1.0,15.0
2020-07-13 11:00:00+00:00,industrial,smoke,sulfur,2178.0,14.1,22.3,8.2,24.0,66.9,180.0,0.7,24.0
2020-07-13 13:00:00+00:00,industrial,,,1131.9,14.0,35.1,21.1,24.0,70.8,8.0,1.3,24.0
2020-07-18 14:00:00+00:00,industrial,,,622.6,10.0,12.4,2.4,15.0,25.6,234.0,3.7,15.0
2020-07-19 03:00:00+00:00,,,,916.6,15.2,16.0,0.8,13.0,58.9,224.0,0.7,13.0
2020-07-19 11:00:00+00:00,industrial,,,1079.6,12.9,13.8,0.9,27.0,34.7,188.0,1.3,27.0
2020-07-26 12:00:00+00:00,,,,1011.0,11.7,16.8,5.1,16.0,44.5,134.0,0.8,16.0
2020-07-26 14:00:00+00:00,,,,829.2,12.5,16.5,4.0,12.0,55.6,239.0,2.4,12.0
2020-07-29 10:00:00+00:00,coke,,,2141.3,17.5,18.5,1.0,14.0,50.4,167.0,0.7,14.0
2020-07-29 10:00:00+00:00,industrial,,,2141.3,17.5,18.5,1.0,14.0,50.4,167.0,0.7,14.0
2020-07-29 11:00:00+00:00,,,,3255.6,18.8,24.8,5.9,21.0,40.9,178.0,1.3,21.0
2020-07-31 02:00:00+00:00,egg,,,673.5,7.8,10.9,3.1,10.0,40.5,288.0,2.0,10.0
2020-08-01 19:00:00+00:00,coke,,,162.3,2.2,2.7,0.4,11.0,30.2,204.0,4.2,11.0
2020-08-03 12:00:00+00:00,,,,751.9,10.6,12.3,1.7,10.0,26.0,200.0,2.1,10.0
2020-08-03 13:00:00+00:00,coke,,,504.6,10.0,12.7,2.6,9.0,24.6,198.0,3.2,9.0
2020-08-03 13:00:00+00:00,coke,sulfur,,504.6,10.0,12.7,2.6,9.0,24.6,198.0,3.2,9.0
2020-08-09 12:00:00+00:00,smoke,sulfur,,1791.1,10.1,12.4,2.2,22.0,54.4,172.0,0.6,22.0
2020-08-09 13:00:00+00:00,industrial,,,3966.9,20.1,27.7,7.6,34.0,18.8,199.0,2.8,34.0
2020-08-09 13:00:00+00:00,,,,3966.9,20.1,27.7,7.6,34.0,18.8,199.0,2.8,34.0
2020-08-09 13:00:00+00:00,,,,3966.9,20.1,27.7,7.6,34.0,18.8,199.0,2.8,34.0
2020-08-10 11:00:00+00:00,industrial,sulfur,,954.5,10.9,13.0,2.1,23.0,36.9,108.0,0.7,23.0
2020-08-11 09:00:00+00:00,coke,,,203.5,10.3,10.4,0.1,16.0,38.6,160.0,2.0,16.0
2020-08-11 13:00:00+00:00,industrial,,,307.9,17.6,20.9,3.2,20.0,23.8,207.0,3.7,20.0
2020-08-11 13:00:00+00:00,industrial,sulfur,,307.9,17.6,20.9,3.2,20.0,23.8,207.0,3.7,20.0
2020-08-11 13:00:00+00:00,,,,307.9,17.6,20.9,3.2,20.0,23.8,207.0,3.7,20.0
2020-08-12 13:00:00+00:00,coke,,,1187.7,22.4,47.7,25.1,4.0,42.3,33.0,2.2,4.0
2020-08-15 15:00:00+00:00,tar,coal,,166.4,2.1,2.2,0.0,12.0,23.7,203.0,4.1,12.0
2020-08-18 14:00:00+00:00,,,,732.1,16.7,33.3,16.6,16.0,53.1,338.0,2.3,16.0
2020-08-20 15:00:00+00:00,egg,,,771.2,7.2,10.3,3.1,6.0,25.8,220.0,3.8,6.0
2020-08-20 16:00:00+00:00,sulfur,,,740.7,7.8,12.4,4.5,18.0,51.1,234.0,3.0,18.0
2020-08-21 11:00:00+00:00,,,,5116.7,27.6,37.2,9.5,27.0,50.3,130.0,0.7,27.0
2020-08-21 16:00:00+00:00,sulfur,,,1078.2,21.1,31.7,10.4,20.0,73.1,341.0,2.2,20.0
2020-08-21 17:00:00+00:00,industrial,,,704.4,12.6,19.4,6.8,12.0,70.9,290.0,2.4,12.0
2020-08-22 12:00:00+00:00,,,,1983.4,13.6,18.7,5.1,18.0,53.8,182.0,0.8,18.0
2020-08-24 11:00:00+00:00,sulfur,,,2160.1,17.2,23.4,6.2,18.0,42.8,178.0,1.2,18.0
2020-08-24 20:00:00+00:00,egg,,,321.0,5.1,6.2,1.0,8.0,28.0,216.0,5.9,8.0
2020-08-26 11:00:00+00:00,,,,1601.2,16.2,33.1,16.9,27.0,58.4,176.0,0.8,27.0
2020-08-26 11:00:00+00:00,egg,sulfur,,1601.2,16.2,33.1,16.9,27.0,58.4,176.0,0.8,27.0
2020-08-29 08:00:00+00:00,sulfur,,,402.1,-1.0,-1.0,-1.0,16.0,15.1,206.0,6.4,16.0
2020-08-31 17:00:00+00:00,,,,200.3,3.1,3.5,0.3,10.0,25.4,205.0,4.2,10.0
2020-09-01 19:00:00+00:00,,,,154.3,3.2,3.7,0.4,12.0,24.0,205.0,4.8,12.0
2020-09-01 19:00:00+00:00,,,,154.3,3.2,3.7,0.4,12.0,24.0,205.0,4.8,12.0
2020-09-03 17:00:00+00:00,sewage,,,404.5,12.0,20.4,8.4,7.0,83.3,99.0,1.3,7.0
2020-09-03 22:00:00+00:00,,,,491.6,10.7,16.3,5.6,4.0,35.4,251.0,3.2,4.0
2020-09-05 12:00:00+00:00,egg,sulfur,,2623.3,15.9,27.6,11.7,20.0,38.9,208.0,1.1,20.0
2020-09-05 13:00:00+00:00,diesel,sulfur,,1190.3,12.6,19.5,6.9,23.0,30.9,238.0,2.3,23.0
2020-09-05 13:00:00+00:00,sulfur,chemical,,1190.3,12.6,19.5,6.9,23.0,30.9,238.0,2.3,23.0
2020-09-05 15:00:00+00:00,sulfur,,,638.0,6.6,11.9,5.2,6.0,38.0,283.0,4.1,6.0
2020-09-07 09:00:00+00:00,chemical,,,775.2,7.4,7.5,0.1,17.0,19.9,195.0,5.0,17.0
2020-09-07 12:00:00+00:00,sulfur,,,444.3,8.5,8.8,0.3,9.0,23.1,194.0,4.7,9.0
2020-09-07 12:00:00+00:00,,,,444.3,8.5,8.8,0.3,9.0,23.1,194.0,4.7,9.0
2020-09-08 02:00:00+00:00,,,,717.2,12.4,13.8,1.3,9.0,60.5,223.0,2.9,9.0
2020-09-08 03:00:00+00:00,egg,industrial,,990.5,14.6,14.9,0.2,6.0,28.7,196.0,5.7,6.0
2020-09-08 03:00:00+00:00,industrial,,,990.5,14.6,14.9,0.2,6.0,28.7,196.0,5.7,6.0
2020-09-08 03:00:00+00:00,egg,tar,,990.5,14.6,14.9,0.2,6.0,28.7,196.0,5.7,6.0
2020-09-08 03:00:00+00:00,tar,sulfur,,990.5,14.6,14.9,0.2,6.0,28.7,196.0,5.7,6.0
2020-09-08 06:00:00+00:00,egg,,,490.0,15.5,18.7,3.2,10.0,48.2,58.0,1.1,10.0
2020-09-08 11:00:00+00:00,egg,,,209.5,6.2,7.5,1.3,-1.0,36.2,96.0,0.8,-1.0
2020-09-08 13:00:00+00:00,industrial,,,253.6,7.7,9.6,1.8,8.0,38.5,194.0,1.6,8.0
2020-09-08 14:00:00+00:00,egg,industrial,,598.4,9.9,13.7,3.7,15.0,27.4,201.0,3.7,15.0
2020-09-09 04:00:00+00:00,,,,213.7,6.5,6.8,0.2,9.0,51.0,90.0,0.5,9.0
2020-09-09 09:00:00+00:00,egg,sulfur,,173.5,-1.0,-1.0,-1.0,6.0,41.0,88.0,0.8,6.0
2020-09-13 01:00:00+00:00,egg,,,168.2,3.0,3.0,0.0,4.0,36.3,196.0,2.8,4.0
2020-09-13 14:00:00+00:00,,,,864.9,5.1,5.8,0.6,4.0,21.6,197.0,3.1,4.0
2020-09-13 15:00:00+00:00,sulfur,,,391.9,5.6,6.8,1.2,11.0,15.2,208.0,6.0,11.0
2020-09-13 23:00:00+00:00,egg,,,828.6,8.2,12.6,4.4,5.0,41.3,277.0,2.9,5.0
2020-09-15 18:00:00+00:00,,,,643.2,13.0,27.9,14.9,5.0,83.9,357.0,2.4,5.0
2020-09-16 14:00:00+00:00,industrial,,,527.4,8.3,14.5,6.1,7.0,36.1,205.0,1.8,7.0
2020-09-17 01:00:00+00:00,,,,209.7,6.6,6.6,0.0,11.0,27.8,181.0,1.6,11.0
2020-09-17 01:00:00+00:00,sulfur,,,209.7,6.6,6.6,0.0,11.0,27.8,181.0,1.6,11.0
2020-09-17 04:00:00+00:00,sulfur,,,2921.4,21.2,30.6,9.3,19.0,62.2,106.0,0.9,19.0
2020-09-17 05:00:00+00:00,sulfur,,,2355.9,17.7,21.1,3.4,20.0,37.6,99.0,0.9,20.0
2020-09-17 05:00:00+00:00,smoke,chemical,,2355.9,17.7,21.1,3.4,20.0,37.6,99.0,0.9,20.0
2020-09-17 11:00:00+00:00,egg,smog,,1259.6,12.1,17.3,5.2,20.0,38.1,136.0,0.7,20.0
2020-09-17 11:00:00+00:00,coke,sulfur,,1259.6,12.1,17.3,5.2,20.0,38.1,136.0,0.7,20.0
2020-09-17 13:00:00+00:00,smoke,sulfur,,1198.0,10.2,22.5,12.3,18.0,40.7,155.0,1.0,18.0
2020-09-21 09:00:00+00:00,egg,,,151.8,4.3,4.5,0.2,2.0,26.0,73.0,0.8,2.0
2020-09-22 14:00:00+00:00,sulfur,,,1031.0,13.1,18.6,5.4,16.0,26.5,200.0,2.2,16.0
2020-09-22 17:00:00+00:00,egg,,,679.1,13.9,25.5,11.6,17.0,52.9,289.0,3.0,17.0
2020-09-23 12:00:00+00:00,,,,1359.5,21.8,33.4,11.6,28.0,35.7,183.0,1.9,28.0
2020-09-23 13:00:00+00:00,industrial,,,664.0,21.1,32.5,11.3,24.0,18.4,191.0,3.1,24.0
2020-09-23 14:00:00+00:00,diesel,sulfur,,397.4,16.7,25.0,8.3,24.0,25.8,198.0,2.8,24.0
2020-09-24 22:00:00+00:00,sulfur,,,327.8,6.8,7.6,0.8,18.0,60.2,209.0,2.3,18.0
2020-09-25 03:00:00+00:00,,,,2328.3,17.6,18.6,1.0,15.0,45.4,123.0,1.1,15.0
2020-09-25 04:00:00+00:00,,,,3315.8,27.1,30.2,3.1,25.0,44.6,123.0,0.9,25.0
2020-09-25 11:00:00+00:00,coke,sulfur,,380.0,7.2,9.2,2.0,17.0,36.6,90.0,1.2,17.0
2020-09-25 23:00:00+00:00,,,,206.9,3.3,3.6,0.2,17.0,73.4,240.0,0.8,17.0
2020-09-26 13:00:00+00:00,industrial,,,1453.2,11.9,13.9,1.9,15.0,46.3,195.0,0.8,15.0
2020-09-26 13:00:00+00:00,,,,1453.2,11.9,13.9,1.9,15.0,46.3,195.0,0.8,15.0
2020-09-26 13:00:00+00:00,burning,,,1453.2,11.9,13.9,1.9,15.0,46.3,195.0,0.8,15.0
2020-09-26 14:00:00+00:00,industrial,,,2845.6,16.2,23.0,6.7,22.0,15.8,208.0,3.2,22.0
2020-09-26 14:00:00+00:00,sulfur,,,2845.6,16.2,23.0,6.7,22.0,15.8,208.0,3.2,22.0
2020-09-26 14:00:00+00:00,,,,2845.6,16.2,23.0,6.7,22.0,15.8,208.0,3.2,22.0
2020-09-26 14:00:00+00:00,industrial,sulfur,,2845.6,16.2,23.0,6.7,22.0,15.8,208.0,3.2,22.0
2020-09-27 02:00:00+00:00,smoke,sulfur,,420.9,8.1,9.4,1.2,12.0,45.1,179.0,1.0,12.0
2020-09-27 09:00:00+00:00,smoke,coke,,1030.2,9.7,10.0,0.2,8.0,34.4,180.0,2.6,8.0
2020-09-27 11:00:00+00:00,egg,,,1498.3,17.0,18.2,1.1,15.0,36.9,184.0,2.2,15.0
2020-09-27 13:00:00+00:00,,,,2127.7,18.2,28.4,10.2,20.0,18.7,200.0,4.4,20.0
2020-09-27 14:00:00+00:00,burning,industrial,,517.5,10.8,15.9,5.0,11.0,18.3,203.0,5.1,11.0
2020-09-28 12:00:00+00:00,,,,1185.4,13.6,14.5,0.9,7.0,18.3,203.0,4.5,7.0
2020-09-28 23:00:00+00:00,egg,,,376.4,3.7,3.7,0.0,10.0,27.9,194.0,6.0,10.0
2020-10-01 01:00:00+00:00,sulfur,,,141.5,4.2,4.1,0.0,5.0,19.0,208.0,6.5,5.0
2020-10-02 04:00:00+00:00,sulfur,,,180.4,6.3,6.7,0.3,4.0,37.8,192.0,1.7,4.0
2020-10-06 03:00:00+00:00,egg,,,2748.2,18.2,26.2,7.9,13.0,68.9,102.0,0.7,13.0
2020-10-06 04:00:00+00:00,,,,3089.7,20.4,30.1,9.7,22.0,51.2,105.0,0.8,22.0
2020-10-06 13:00:00+00:00,industrial,,,2597.6,13.9,39.2,25.2,15.0,26.4,205.0,1.6,15.0
2020-10-06 14:00:00+00:00,sulfur,,,3325.9,15.3,45.9,30.6,27.0,17.2,207.0,3.3,27.0
2020-10-09 03:00:00+00:00,,,,1959.1,22.7,31.9,9.2,10.0,43.6,126.0,0.7,10.0
2020-10-09 05:00:00+00:00,sulfur,,,4374.7,28.0,41.2,13.2,35.0,61.2,103.0,1.0,35.0
2020-10-09 07:00:00+00:00,sewage,chemical,,-1.0,25.8,30.4,4.6,32.0,47.5,177.0,1.5,32.0
2020-10-09 08:00:00+00:00,egg,,,3244.5,-1.0,-1.0,-1.0,25.0,37.0,181.0,1.5,25.0
2020-10-09 15:00:00+00:00,egg,,,509.2,14.5,23.7,9.2,15.0,14.8,203.0,4.2,15.0
2020-10-09 21:00:00+00:00,egg,,,147.3,3.2,3.4,0.1,6.0,20.4,209.0,7.1,6.0
2020-10-10 12:00:00+00:00,sulfur,,,239.6,7.3,7.4,0.1,14.0,13.5,206.0,5.9,14.0
2020-10-10 13:00:00+00:00,,,,738.4,12.2,13.5,1.2,10.0,13.5,202.0,6.0,10.0
2020-10-11 13:00:00+00:00,burning,sulfur,,656.4,5.5,9.3,3.8,8.0,50.1,64.0,1.2,8.0
2020-10-12 22:00:00+00:00,,,,138.9,1.8,2.3,0.4,-1.0,47.8,196.0,3.5,-1.0
2020-10-14 12:00:00+00:00,,,,1070.2,23.2,42.4,19.1,11.0,60.1,152.0,0.8,11.0
2020-10-14 13:00:00+00:00,,,,794.8,21.9,41.4,19.5,13.0,32.6,185.0,1.9,13.0
2020-10-14 15:00:00+00:00,,,,584.1,17.7,39.9,22.1,11.0,44.8,267.0,3.2,11.0
2020-10-15 01:00:00+00:00,,,,726.9,10.6,10.7,0.1,9.0,48.8,172.0,1.7,9.0
2020-10-15 06:00:00+00:00,sulfur,,,242.0,13.7,13.7,0.0,4.0,29.4,183.0,3.2,4.0
2020-10-17 13:00:00+00:00,sulfur,,,4136.0,14.9,53.7,38.8,40.0,25.7,186.0,1.7,40.0
2020-10-19 11:00:00+00:00,,,,385.2,8.6,10.6,1.9,11.0,47.5,100.0,0.8,11.0
2020-10-20 11:00:00+00:00,industrial,,,373.8,12.9,13.3,0.3,17.0,14.2,205.0,4.9,17.0
2020-10-22 03:00:00+00:00,industrial,chemical,,456.5,12.0,16.4,4.3,11.0,47.4,112.0,0.9,11.0
2020-10-22 13:00:00+00:00,,,,540.2,14.1,65.9,51.8,19.0,47.5,98.0,0.7,19.0
2020-10-23 09:00:00+00:00,sulfur,,,1099.3,28.6,34.5,5.8,14.0,22.7,191.0,3.4,14.0
2020-10-23 11:00:00+00:00,coke,sulfur,,954.1,19.6,20.8,1.1,15.0,35.3,176.0,2.0,15.0
2020-10-23 22:00:00+00:00,industrial,,,127.8,2.8,3.1,0.2,10.0,17.6,216.0,8.2,10.0
2020-10-23 23:00:00+00:00,industrial,,,130.2,3.7,3.7,0.0,11.0,16.1,211.0,6.9,11.0
2020-10-27 18:00:00+00:00,egg,industrial,,417.8,13.0,19.0,5.9,8.0,36.8,215.0,2.8,8.0
2020-11-01 04:00:00+00:00,industrial,chemical,,189.3,6.1,6.2,0.1,10.0,30.8,176.0,2.5,10.0
2020-11-01 10:00:00+00:00,sewage,chemical,,985.2,17.2,17.6,0.3,15.0,18.9,202.0,6.0,15.0
2020-11-01 10:00:00+00:00,sewage,chemical,,985.2,17.2,17.6,0.3,15.0,18.9,202.0,6.0,15.0
2020-11-01 13:00:00+00:00,sulfur,,,157.0,4.7,4.8,0.0,6.0,15.7,206.0,9.2,6.0
2020-11-01 16:00:00+00:00,sulfur,,,198.0,4.1,4.3,0.2,10.0,23.5,225.0,11.1,10.0
2020-11-04 04:00:00+00:00,chemical,,,1135.6,24.8,25.5,0.7,22.0,15.9,198.0,4.1,22.0
2020-11-05 02:00:00+00:00,sulfur,chemical,,3561.7,23.7,23.8,0.1,21.0,11.6,199.0,4.1,21.0
2020-11-05 12:00:00+00:00,,,,2259.4,29.9,32.5,2.5,15.0,22.0,192.0,2.8,15.0
2020-11-07 02:00:00+00:00,smoke,,,1361.9,27.7,30.8,3.2,16.0,30.3,209.0,1.1,16.0
2020-11-07 03:00:00+00:00,,,,1656.1,32.7,41.8,9.0,17.0,44.6,142.0,0.6,17.0
2020-11-07 14:00:00+00:00,sulfur,,,516.3,19.3,27.7,8.4,29.0,40.4,187.0,1.4,29.0
2020-11-07 15:00:00+00:00,,,,478.7,23.3,34.5,11.1,31.0,12.9,201.0,2.3,31.0
2020-11-08 16:00:00+00:00,egg,,,708.7,11.8,16.2,4.3,30.0,21.0,227.0,2.5,30.0
2020-11-09 17:00:00+00:00,sulfur,,,492.6,16.6,27.2,10.5,18.0,23.9,228.0,4.9,18.0
2020-11-10 11:00:00+00:00,coke,sulfur,,538.3,23.3,25.0,1.7,11.0,22.2,194.0,2.8,11.0
2020-11-10 14:00:00+00:00,sulfur,,,582.0,14.5,19.6,5.1,3.0,22.6,194.0,4.2,3.0
2020-11-13 13:00:00+00:00,egg,sulfur,industrial,3300.7,17.8,55.9,38.0,32.0,18.0,192.0,2.9,32.0
2020-11-14 18:00:00+00:00,,,,484.4,9.6,14.7,5.0,14.0,24.6,209.0,4.5,14.0
2020-11-14 22:00:00+00:00,chemical,,,508.8,11.2,12.7,1.4,7.0,59.1,135.0,0.7,7.0
2020-11-15 17:00:00+00:00,acrid,,,350.5,9.6,10.1,0.5,11.0,17.8,204.0,6.5,11.0
2020-11-19 13:00:00+00:00,,,,2600.3,24.3,27.0,2.8,4.0,25.8,182.0,4.1,4.0
2020-11-19 22:00:00+00:00,egg,sulfur,,135.3,5.3,5.3,0.0,-1.0,13.3,207.0,9.5,-1.0
2020-11-20 02:00:00+00:00,,,,132.8,7.8,7.7,0.0,3.0,14.6,210.0,7.7,3.0
2020-11-24 14:00:00+00:00,sulfur,,,463.0,21.6,48.7,27.0,13.0,38.2,176.0,0.8,13.0
2020-11-25 12:00:00+00:00,sulfur,woodsmoke,,1302.0,16.9,17.5,0.6,14.0,28.4,168.0,2.3,14.0
2020-11-25 14:00:00+00:00,sulfur,,,750.8,20.2,23.7,3.4,12.0,16.3,202.0,7.2,12.0
2020-11-25 14:00:00+00:00,sulfur,industrial,,750.8,20.2,23.7,3.4,12.0,16.3,202.0,7.2,12.0
2020-11-25 16:00:00+00:00,,,,-1.0,14.9,18.1,3.1,12.0,16.5,199.0,4.0,12.0
2020-11-25 19:00:00+00:00,sulfur,industrial,,168.9,8.5,9.9,1.3,6.0,26.0,165.0,3.2,6.0
2020-11-29 14:00:00+00:00,sulfur,,,1719.4,22.8,38.8,16.0,27.0,15.9,190.0,4.5,27.0
2020-11-29 15:00:00+00:00,industrial,,,1299.2,19.6,35.2,15.6,32.0,16.3,189.0,3.5,32.0
2020-11-29 20:00:00+00:00,sulfur,,,417.7,6.2,7.3,1.0,8.0,28.9,198.0,3.5,8.0
2020-11-29 21:00:00+00:00,gas,,,161.9,5.4,5.9,0.5,5.0,44.1,172.0,1.8,5.0
2020-12-03 02:00:00+00:00,sulfur,,,188.5,9.8,10.0,0.2,11.0,17.0,221.0,6.0,11.0
2020-12-03 07:00:00+00:00,sulfur,,,-1.0,10.1,10.4,0.2,5.0,18.8,209.0,7.5,5.0
2020-12-04 03:00:00+00:00,,,,143.0,6.5,6.6,0.0,4.0,14.5,214.0,6.4,4.0
2020-12-04 16:00:00+00:00,,,,179.5,10.8,13.8,2.9,5.0,16.6,219.0,8.8,5.0
2020-12-04 23:00:00+00:00,sulfur,,,191.4,9.5,9.6,0.1,9.0,14.8,211.0,5.5,9.0
2020-12-10 21:00:00+00:00,coal,industrial,,771.4,16.5,21.3,4.7,20.0,33.2,198.0,3.1,20.0
2020-12-11 12:00:00+00:00,industrial,,,1041.9,26.7,29.3,2.6,20.0,19.2,183.0,3.4,20.0
2020-12-11 13:00:00+00:00,,,,1050.6,30.4,37.3,6.8,19.0,22.8,179.0,3.1,19.0
2020-12-11 14:00:00+00:00,sulfur,chemical,,1951.4,30.9,74.3,43.3,11.0,13.3,197.0,5.5,11.0
2020-12-11 14:00:00+00:00,,,,1951.4,30.9,74.3,43.3,11.0,13.3,197.0,5.5,11.0
2020-12-11 15:00:00+00:00,industrial,,,2217.5,28.0,59.6,31.5,21.0,14.1,198.0,6.4,21.0
2020-12-12 06:00:00+00:00,egg,industrial,,331.6,10.5,11.3,0.7,11.0,15.0,106.0,1.6,11.0
2020-12-12 13:00:00+00:00,,,,622.2,11.5,11.7,0.1,13.0,21.0,173.0,3.4,13.0
2020-12-12 13:00:00+00:00,sewage,sulfur,,622.2,11.5,11.7,0.1,13.0,21.0,173.0,3.4,13.0
2020-12-12 14:00:00+00:00,acrid,,,302.7,13.7,14.3,0.6,15.0,20.9,168.0,2.7,15.0
2020-12-12 21:00:00+00:00,sewage,sulfur,,142.3,3.7,3.8,0.0,9.0,17.3,217.0,8.9,9.0
2020-12-12 21:00:00+00:00,egg,,,142.3,3.7,3.8,0.0,9.0,17.3,217.0,8.9,9.0
2020-12-21 00:00:00+00:00,sulfur,,,174.8,9.5,9.6,0.1,8.0,13.4,207.0,6.1,8.0
2020-12-21 04:00:00+00:00,sulfur,,,178.6,8.8,8.9,0.1,8.0,15.1,215.0,5.8,8.0
2020-12-23 04:00:00+00:00,industrial,,,264.5,13.6,15.2,1.5,3.0,37.6,142.0,0.8,3.0
2020-12-23 18:00:00+00:00,industrial,sulfur,,1568.3,12.2,18.1,5.9,11.0,27.7,188.0,3.6,11.0
2020-12-23 18:00:00+00:00,industrial,,,1568.3,12.2,18.1,5.9,11.0,27.7,188.0,3.6,11.0
